n, value, std, method 
2000,-2.934731792041933,0.34445469855613475,persTree
2000,-3.0186698785808663,0.31422394243634183,persForest
2000,-3.971438155369664,0.07686974274057402,RF
2000,-3.5436461404549524,0.11597414579874275,linReg
