n, value1, value2, std1, std2, method 
2000,-3.4748642693842005,-2.4037523355541026,0.3524755272828724,0.3477735314758757,persTree
2000,-3.5532234838251293,-2.493211702519689,0.3339371012232213,0.3079636066514631,persForest
2000,-4.520348569950506,-3.4321823368886886,0.08976984463226806,0.09163035469305007,RF
2000,-4.072346165742396,-3.024042911179035,0.15029158521448072,0.1230462025864978,linReg
